,#,player,team,age,gp,w,l,min,"pts
off to","2nd
pts",fbps,pitp,"opp pts
off to","opp
2nd pts","opp
fbps","opp
pitp",blk,blka,pf,pfd,season
6991,200,Kirk Hinrich,CHI,34,66,37,29,24.4,1.0,0.6,0.8,1.2,8.3,6.7,7.3,20.9,0.2,0.4,2.2,1.0,'14-15
6992,200,Leandro Barbosa,GSW,32,66,54,12,14.9,2.0,0.7,2.2,3.5,4.8,5.1,4.6,13.5,0.1,0.2,1.3,0.9,'14-15
6993,200,Michael Carter-Williams,MIL,23,66,21,45,32.6,3.1,1.4,1.8,7.8,12.5,8.6,9.0,27.0,0.5,1.1,2.5,4.2,'14-15
6994,200,Nick Collison,OKC,34,66,38,28,16.7,0.5,1.1,0.3,2.3,5.0,4.4,4.0,12.8,0.4,0.2,2.4,1.2,'14-15
6995,200,Vince Carter,MEM,38,66,45,21,16.5,0.9,0.5,0.4,1.1,4.1,4.0,4.4,12.3,0.2,0.2,1.5,1.1,'14-15
6996,208,Al Jefferson,CHA,30,65,25,40,30.6,2.0,1.8,0.4,10.5,8.1,7.1,7.3,24.8,1.3,0.8,2.1,2.1,'14-15
6997,208,Jerami Grant,PHI,21,65,18,47,21.2,1.3,0.7,1.0,2.1,9.2,6.0,6.3,17.2,1.0,0.5,2.2,2.1,'14-15
6998,208,Jimmy Butler,CHI,25,65,40,25,38.7,3.8,2.2,3.4,7.2,11.8,10.7,10.1,32.5,0.6,0.9,1.7,5.2,'14-15
6999,208,Wayne Ellington,LAL,27,65,18,47,25.8,1.6,0.8,1.4,2.3,7.6,6.3,6.9,23.1,0.0,0.5,1.2,1.2,'14-15
7000,212,Bismack Biyombo,CHA,22,64,26,38,19.4,0.3,2.1,0.2,3.1,4.7,5.3,3.7,14.2,1.5,0.4,2.2,2.2,'14-15
7001,212,Charlie Villanueva,DAL,30,64,37,27,10.6,1.1,0.8,0.6,1.4,3.6,3.2,4.0,10.1,0.3,0.2,1.0,0.4,'14-15
7002,212,Jamal Crawford,LAC,35,64,44,20,26.6,2.2,1.0,1.8,2.9,7.8,7.1,6.3,21.8,0.2,0.3,1.7,2.6,'14-15
7003,212,Kawhi Leonard,SAS,24,64,46,18,31.8,3.1,1.8,3.0,6.1,8.4,7.3,9.0,27.8,0.8,0.5,2.0,3.3,'14-15
7004,212,Kelly Olynyk,BOS,24,64,31,33,22.2,1.8,1.5,1.3,5.0,7.0,6.1,4.4,19.1,0.6,0.5,3.3,2.2,'14-15
7005,212,Kris Humphries,WAS,30,64,37,27,21.0,1.4,1.7,1.2,3.3,6.7,5.9,5.0,17.0,0.4,0.4,2.0,2.0,'14-15
7006,212,Ramon Sessions,WAS,29,64,26,38,18.6,0.7,0.4,1.4,2.8,7.1,5.0,4.8,16.1,0.0,0.3,1.1,2.1,'14-15
7007,212,Serge Ibaka,OKC,25,64,35,29,33.1,1.8,2.7,1.3,5.0,11.7,8.7,7.9,28.8,2.4,0.4,3.0,1.8,'14-15
7008,220,Bradley Beal,WAS,22,63,37,26,33.5,2.5,1.4,3.1,4.8,11.2,8.4,8.2,26.7,0.3,0.8,2.2,2.3,'14-15
7009,220,Brandon Knight,PHX,23,63,33,30,32.3,3.2,0.9,3.5,5.3,11.7,9.3,8.3,27.5,0.2,0.6,1.8,3.5,'14-15
7010,220,Jameer Nelson,DEN,33,63,25,38,22.3,1.1,0.5,0.7,2.3,6.8,6.3,5.6,17.7,0.1,0.3,2.2,1.1,'14-15
7011,220,Jon Leuer,MEM,26,63,45,18,13.1,0.7,0.6,0.8,2.4,3.6,3.5,3.5,10.7,0.1,0.2,1.4,0.8,'14-15
7012,220,Lavoy Allen,IND,26,63,29,34,17.0,0.7,1.8,0.2,2.9,4.7,3.8,4.5,13.1,0.7,0.2,1.6,0.8,'14-15
7013,220,Luke Babbitt,NOP,26,63,34,29,13.2,0.5,0.3,0.3,0.8,4.3,4.0,4.6,13.0,0.2,0.2,1.0,0.3,'14-15
7014,220,Mike Dunleavy,CHI,34,63,41,22,29.2,1.1,0.8,1.3,1.8,8.2,7.1,7.1,23.1,0.3,0.2,2.0,1.2,'14-15
7015,220,Pero Antic,ATL,32,63,46,17,16.5,0.7,1.1,0.1,1.4,5.2,4.2,3.7,12.8,0.2,0.3,2.1,2.0,'14-15
7016,220,Shawne Williams,DET,29,63,26,37,17.2,0.7,0.6,0.5,0.9,5.4,4.8,3.7,14.4,0.3,0.2,2.1,0.6,'14-15
7017,220,Tarik Black,LAL,23,63,25,38,19.0,0.9,1.6,0.3,4.9,6.3,4.2,5.4,16.2,0.4,0.5,2.5,1.5,'14-15
7018,220,Tony Allen,MEM,33,63,46,17,26.2,2.2,1.8,2.5,6.4,7.4,6.0,6.8,20.8,0.5,0.8,2.6,1.5,'14-15
7019,231,CJ McCollum,POR,23,62,37,25,15.7,1.4,0.5,1.1,2.0,4.9,3.9,4.0,12.8,0.1,0.4,1.3,1.0,'14-15
7020,231,Cody Zeller,CHA,22,62,27,35,24.0,0.9,1.3,0.6,3.9,6.9,6.5,5.6,18.8,0.8,0.7,2.5,2.4,'14-15
7021,231,Dwyane Wade,MIA,33,62,28,34,31.8,4.0,1.7,2.4,9.3,11.3,8.6,8.3,28.6,0.3,0.7,1.7,4.1,'14-15
7022,231,Hedo Turkoglu,LAC,36,62,42,20,11.4,0.3,0.5,0.4,0.4,3.5,3.0,3.4,9.0,0.1,0.0,1.1,0.3,'14-15
7023,231,Iman Shumpert,CLE,25,62,34,28,24.9,1.4,0.8,1.1,2.0,8.7,7.0,5.8,20.5,0.3,0.2,2.2,1.4,'14-15
7024,231,James Ennis III,MIA,24,62,27,35,17.0,0.9,1.0,1.0,2.0,5.5,5.0,3.6,13.6,0.3,0.4,1.4,1.1,'14-15
7025,231,Jusuf Nurkic,DEN,20,62,21,41,17.8,0.9,1.9,0.4,5.0,5.9,5.1,4.7,14.7,1.1,0.6,3.3,1.9,'14-15
7026,231,KJ McDaniels,HOU,22,62,19,43,21.8,1.7,1.1,1.7,3.6,9.2,6.2,5.8,17.7,1.1,0.5,2.0,1.5,'14-15
7027,231,Kemba Walker,CHA,25,62,21,41,34.2,2.4,1.3,1.6,5.8,8.1,8.6,7.2,27.1,0.5,1.2,1.5,4.3,'14-15
7028,231,Lance Thomas,NYK,27,62,20,42,24.0,1.3,1.1,0.6,3.2,9.4,5.8,6.4,23.3,0.1,0.6,1.6,1.4,'14-15
7029,231,Marco Belinelli,SAS,29,62,41,21,22.4,1.3,1.0,0.4,1.7,8.1,6.2,6.6,21.1,0.0,0.1,1.4,1.5,'14-15
7030,231,Taj Gibson,CHI,30,62,38,24,27.3,1.3,2.3,0.4,6.7,8.6,7.4,6.9,22.6,1.2,0.9,2.6,2.6,'14-15
7031,231,Udonis Haslem,MIA,35,62,31,31,16.0,0.6,1.0,0.3,2.4,5.4,4.2,4.2,14.5,0.2,0.4,1.8,1.2,'14-15
7032,244,Cole Aldrich,NYK,26,61,11,50,16.0,0.7,1.2,0.0,4.5,6.0,4.6,3.9,13.6,1.1,0.2,2.0,1.0,'14-15
7033,244,Eric Gordon,NOP,26,61,35,26,33.1,1.9,1.1,1.2,3.3,9.9,9.1,9.0,31.1,0.2,0.7,2.4,2.0,'14-15
7034,244,Ian Mahinmi,IND,28,61,28,33,18.8,0.7,1.2,0.2,3.7,7.2,4.0,4.6,14.1,0.8,0.3,2.8,1.8,'14-15
7035,244,Jason Maxiell,CHA,32,61,22,39,14.4,0.5,0.9,0.1,2.1,4.2,4.5,3.7,11.6,0.7,0.3,1.6,1.4,'14-15
7036,244,Lance Stephenson,CHA,24,61,23,38,25.8,1.2,1.1,0.9,4.1,7.5,6.9,6.1,21.4,0.1,0.5,2.2,1.9,'14-15
7037,244,Ryan Anderson,NOP,27,61,33,28,27.5,1.7,2.0,0.7,3.8,8.2,7.5,7.9,27.5,0.3,0.5,1.9,2.2,'14-15
7038,250,Chris Andersen,MIA,36,60,27,33,18.9,0.7,1.5,0.3,3.5,6.8,5.3,4.6,16.2,1.0,0.4,1.5,1.8,'14-15
7039,250,DeMar DeRozan,TOR,25,60,37,23,35.0,3.3,1.2,2.1,6.7,10.8,9.7,8.8,32.2,0.2,1.2,2.0,4.9,'14-15
7040,250,Jodie Meeks,DET,27,60,29,31,24.4,2.0,0.6,2.1,3.1,8.5,7.3,5.9,22.5,0.1,0.3,1.3,2.0,'14-15
7041,250,Wesley Matthews,POR,28,60,41,19,33.7,2.3,1.4,1.9,3.8,10.3,9.3,8.6,29.5,0.2,0.4,2.2,2.7,'14-15
7042,254,Amar'e Stoudemire,DAL,32,59,19,40,21.1,1.7,2.3,0.3,8.0,7.2,5.5,4.9,16.8,0.6,0.7,2.7,3.2,'14-15
7043,254,Danilo Gallinari,DEN,26,59,23,36,24.2,1.8,1.2,1.3,2.5,7.4,7.6,6.2,20.6,0.3,0.6,1.6,3.1,'14-15
7044,254,DeMarcus Cousins,SAC,24,59,23,36,34.1,3.1,4.1,1.6,12.5,13.5,8.9,11.5,29.5,1.7,1.8,4.1,8.8,'14-15
7045,254,Dewayne Dedmon,ORL,25,59,17,42,14.3,0.7,1.7,0.3,3.0,5.0,2.9,3.5,11.4,0.8,0.3,2.4,0.9,'14-15
7046,254,Jordan Clarkson,LAL,23,59,11,48,25.0,2.1,0.9,2.5,5.1,7.7,6.2,7.7,22.3,0.2,0.7,1.8,2.3,'14-15
7047,254,Justin Holiday,GSW,26,59,49,10,11.1,0.8,0.4,1.0,1.2,3.5,3.5,3.8,9.7,0.2,0.2,0.9,0.6,'14-15
7048,254,Robin Lopez,POR,27,59,38,21,27.8,0.7,2.4,0.3,7.1,8.6,8.0,8.3,25.9,1.4,0.5,2.1,2.1,'14-15
7049,261,Darrell Arthur,DEN,27,58,22,36,17.0,1.0,0.7,0.7,1.6,4.9,5.6,3.6,13.4,0.4,0.2,2.5,0.9,'14-15
7050,261,Ersan Ilyasova,MIL,28,58,26,32,22.7,1.9,2.3,1.1,4.3,7.5,6.3,5.3,19.1,0.3,0.5,2.6,2.7,'14-15
7051,261,Evan Fournier,ORL,22,58,19,39,28.6,2.4,0.8,1.9,4.9,10.6,7.1,7.7,24.8,0.0,0.6,2.0,2.2,'14-15
7052,261,Jared Sullinger,BOS,23,58,26,32,27.0,1.8,3.1,0.7,6.5,9.4,7.1,6.1,25.2,0.7,0.6,2.6,2.2,'14-15
7053,261,Nick Calathes,MEM,26,58,36,22,14.4,1.1,0.2,1.0,3.0,4.2,3.0,3.2,10.3,0.1,0.4,1.7,0.8,'14-15
7054,261,Tayshaun Prince,DET,35,58,27,31,24.1,1.4,0.9,1.1,2.4,7.2,6.4,5.0,21.0,0.3,0.2,0.9,1.0,'14-15
7055,261,Will Barton,DEN,24,58,30,28,17.0,1.8,0.9,2.2,3.7,5.7,5.2,4.3,14.4,0.3,0.6,1.2,1.2,'14-15
7056,268,Anthony Bennett,MIN,22,57,12,45,15.7,0.9,1.2,0.5,2.4,5.8,4.0,5.0,15.9,0.3,0.4,1.5,0.9,'14-15
7057,268,C.J. Watson,IND,31,57,25,32,24.9,1.8,1.1,1.7,2.1,8.4,6.2,7.0,20.2,0.2,0.3,1.9,2.8,'14-15
7058,268,James Jones,CLE,34,57,35,22,11.7,0.5,0.5,0.2,0.1,4.2,2.8,2.6,10.8,0.1,0.1,1.2,0.7,'14-15
7059,268,Shawn Marion,CLE,37,57,36,21,19.3,0.7,0.8,0.7,3.6,6.7,4.8,4.8,17.9,0.5,0.4,1.0,0.5,'14-15
7060,272,Ben Gordon,ORL,32,56,17,39,14.1,0.8,0.2,0.5,1.5,4.8,3.8,3.6,12.5,0.0,0.3,1.1,1.2,'14-15
7061,272,E'Twaun Moore,CHI,26,56,36,20,9.0,0.4,0.3,0.3,1.3,3.0,2.4,2.4,8.3,0.1,0.2,0.8,0.4,'14-15
7062,272,Patrick Beverley,HOU,26,56,35,21,30.8,1.9,1.2,1.1,2.8,11.8,8.8,9.6,27.5,0.4,0.6,3.3,1.4,'14-15
7063,275,Gary Harris,DEN,20,55,18,37,13.1,0.8,0.4,0.7,1.1,5.1,4.0,3.9,11.9,0.1,0.3,1.3,0.7,'14-15
7064,275,Ish Smith,PHI,26,55,24,31,15.1,1.0,0.6,0.9,4.3,5.8,4.0,4.5,12.8,0.1,0.4,0.9,1.2,'14-15
7065,275,Meyers Leonard,POR,23,55,32,23,15.4,0.6,0.6,0.4,2.0,5.1,4.3,4.0,11.3,0.3,0.1,2.1,1.0,'14-15
7066,275,Michael Kidd-Gilchrist,CHA,21,55,27,28,28.9,2.5,1.6,2.6,5.7,7.5,6.4,5.9,22.3,0.7,1.1,2.1,3.1,'14-15
7067,275,Shelvin Mack,ATL,25,55,37,18,15.1,1.0,0.4,0.9,1.9,4.9,3.4,3.2,10.9,0.0,0.3,0.6,0.7,'14-15
7068,280,Alonzo Gee,POR,28,54,21,33,12.2,1.3,0.8,1.5,2.6,4.5,4.1,3.4,11.2,0.1,0.4,1.1,0.9,'14-15
7069,280,Gary Neal,MIN,30,54,24,30,22.1,1.6,0.6,0.8,1.8,6.4,6.0,5.9,18.3,0.0,0.5,1.6,1.9,'14-15
7070,280,Thomas Robinson,PHI,24,54,26,28,14.8,1.4,1.9,0.8,4.1,5.4,3.9,4.6,12.4,0.4,0.5,1.9,1.6,'14-15
7071,283,Donald Sloan,IND,27,53,22,31,20.9,1.4,0.9,1.0,3.2,7.5,4.7,6.5,17.2,0.0,0.6,0.9,1.2,'14-15
7072,283,Lou Amundson,NYK,32,53,17,36,17.7,0.6,1.2,0.3,3.5,5.8,4.4,5.3,15.5,1.0,0.5,2.4,1.5,'14-15
7073,285,Garrett Temple,WAS,29,52,28,24,14.1,1.1,0.4,0.8,0.9,4.4,3.4,2.9,9.6,0.2,0.2,1.5,1.0,'14-15
7074,285,Mike Miller,CLE,35,52,31,21,13.5,0.2,0.3,0.2,0.1,5.2,3.3,3.9,11.7,0.1,0.1,1.4,0.1,'14-15
7075,285,Ryan Kelly,LAL,24,52,11,41,23.7,0.7,0.8,0.4,1.7,6.9,6.2,7.3,21.0,0.5,0.2,2.3,1.1,'14-15
7076,285,Thabo Sefolosha,ATL,31,52,43,9,18.8,1.5,0.6,1.0,2.8,5.3,4.4,3.3,13.2,0.4,0.3,1.3,0.9,'14-15
7077,285,Tiago Splitter,SAS,30,52,34,18,19.8,1.4,1.8,0.6,6.3,5.6,5.2,6.1,16.1,0.7,0.5,2.0,2.1,'14-15
7078,285,Willie Green,ORL,33,52,15,37,18.3,1.2,0.3,1.1,1.7,6.3,4.1,3.3,14.6,0.1,0.2,1.6,0.8,'14-15
7079,291,Allen Crabbe,POR,23,51,36,15,13.4,0.8,0.4,0.7,1.1,4.6,3.8,3.8,12.5,0.3,0.0,1.5,0.4,'14-15
7080,291,Derrick Rose,CHI,26,51,33,18,30.0,2.0,1.7,3.5,7.5,9.1,8.7,8.8,27.5,0.3,1.0,1.2,2.8,'14-15
7081,291,Drew Gooden,WAS,33,51,31,20,16.9,0.6,1.4,0.3,1.3,5.8,4.6,4.0,12.5,0.2,0.3,1.8,1.1,'14-15
7082,291,Jeff Ayres,SAS,28,51,33,18,7.5,0.5,0.6,0.1,2.0,2.6,1.9,2.8,7.0,0.2,0.1,1.2,0.6,'14-15
7083,291,Joe Harris,CLE,23,51,32,19,9.7,0.4,0.3,0.0,0.4,3.9,2.8,2.5,8.0,0.0,0.1,1.2,0.2,'14-15
7084,291,Kyle O'Quinn,ORL,25,51,15,36,16.2,1.0,0.9,0.3,3.2,5.9,5.4,3.8,12.6,0.8,0.2,2.2,1.0,'14-15
7085,291,Patty Mills,SAS,26,51,37,14,15.7,1.6,0.6,0.9,1.1,5.1,4.0,4.6,13.8,0.0,0.2,1.1,1.0,'14-15
7086,291,Shabazz Napier,MIA,23,51,24,27,19.8,0.8,0.1,0.6,0.8,6.8,4.9,5.1,16.1,0.1,0.2,1.5,1.5,'14-15
7087,291,Travis Wear,NYK,24,51,7,44,13.2,0.7,0.6,0.2,0.9,4.8,3.0,3.3,10.4,0.2,0.1,1.1,0.5,'14-15
7088,300,Chris Copeland,IND,31,50,19,31,16.5,0.8,1.1,0.3,2.1,5.6,4.0,5.0,13.4,0.2,0.5,1.6,1.0,'14-15
7089,300,Cory Jefferson,BKN,24,50,18,32,10.6,0.7,1.2,0.2,2.0,3.7,3.0,3.1,9.1,0.4,0.3,1.2,0.8,'14-15
7090,300,Jimmer Fredette,NOP,26,50,27,23,10.2,0.3,0.2,0.3,1.6,3.6,2.7,3.0,10.0,0.0,0.1,0.9,0.8,'14-15
7091,300,Phil Pressey,BOS,24,50,22,28,12.0,0.5,0.2,0.7,1.5,3.9,3.9,2.6,10.7,0.1,0.3,1.1,1.1,'14-15
7092,300,Randy Foye,DEN,31,50,15,35,21.7,1.6,0.5,1.4,1.4,7.3,6.0,5.3,18.9,0.2,0.3,1.9,1.0,'14-15
7093,300,Rodney Hood,UTA,22,50,27,23,21.3,1.1,0.6,0.9,2.5,6.7,5.6,5.0,16.8,0.2,0.2,2.4,1.0,'14-15
7094,306,David Lee,GSW,32,49,37,12,18.5,1.1,1.6,0.6,5.6,5.4,5.6,5.8,15.9,0.5,0.4,1.7,1.4,'14-15
7095,306,Joel Anthony,DET,32,49,25,24,8.3,0.2,0.5,0.0,1.2,2.6,2.7,1.6,6.3,1.0,0.1,1.1,0.3,'14-15
7096,308,Dorell Wright,POR,29,48,28,20,12.3,0.8,0.5,0.9,1.1,3.4,3.1,3.6,10.5,0.2,0.1,1.1,0.8,'14-15
7097,308,Hassan Whiteside,MIA,26,48,18,30,23.8,1.2,3.9,0.3,9.3,8.7,5.9,5.8,19.9,2.6,0.6,2.7,3.0,'14-15
7098,308,Joel Freeland,POR,28,48,34,14,12.8,0.5,0.8,0.3,2.0,4.1,3.8,3.1,12.4,0.5,0.1,1.9,0.8,'14-15
7099,308,Marcus Thornton,PHX,28,48,19,29,15.0,1.1,1.4,1.2,2.5,5.3,4.0,4.1,13.3,0.1,0.5,0.8,0.9,'14-15
7100,312,Aaron Gordon,ORL,19,47,14,33,17.0,1.3,1.0,1.1,3.2,6.3,4.1,4.0,14.8,0.5,0.3,1.8,1.1,'14-15
7101,312,Elijah Millsap,UTA,27,47,25,22,19.7,1.1,0.7,1.1,2.0,6.8,5.1,5.4,15.1,0.3,0.6,2.6,1.5,'14-15
7102,312,Isaiah Canaan,PHI,24,47,24,23,20.0,1.7,0.6,2.0,1.8,7.3,5.5,6.1,18.1,0.1,0.6,1.8,1.3,'14-15
7103,312,Jeremy Lamb,OKC,23,47,27,20,13.5,0.8,0.6,0.7,1.9,3.9,3.8,2.9,11.7,0.1,0.1,1.1,0.9,'14-15
7104,312,Kevin Garnett,MIN,39,47,20,27,20.3,0.9,0.7,0.1,2.0,6.7,5.2,5.5,16.6,0.4,0.1,2.3,1.3,'14-15
7105,312,Luke Ridnour,ORL,34,47,13,34,14.5,0.7,0.1,0.5,0.6,5.2,3.6,3.4,11.7,0.1,0.1,1.4,1.0,'14-15
7106,312,Markel Brown,BKN,23,47,23,24,16.6,0.6,0.5,0.7,1.8,5.3,5.0,4.2,15.4,0.3,0.3,1.2,1.3,'14-15
7107,312,Reggie Evans,SAC,35,47,16,31,16.3,0.4,1.4,0.1,2.4,5.8,4.3,5.4,15.0,0.1,0.7,1.9,1.7,'14-15
7108,312,Troy Daniels,CHA,23,47,15,32,8.5,0.3,0.4,0.3,0.3,3.6,2.2,2.8,6.9,0.0,0.2,0.9,0.4,'14-15
7109,321,Festus Ezeli,GSW,25,46,39,7,10.9,0.5,1.3,0.3,3.1,4.2,3.3,3.6,10.4,0.9,0.4,1.7,1.3,'14-15
7110,321,Ryan Hollins,SAC,30,46,13,33,9.6,0.2,0.9,0.3,2.1,3.3,3.2,2.8,8.1,0.4,0.2,1.4,1.2,'14-15
7111,323,Darren Collison,SAC,27,45,16,29,34.8,2.9,1.1,4.0,5.1,13.2,9.6,11.3,29.9,0.3,0.6,2.1,3.2,'14-15
7112,323,Langston Galloway,NYK,23,45,12,33,32.4,2.2,1.4,1.3,3.2,11.1,9.0,9.1,29.5,0.3,0.5,2.9,2.0,'14-15
7113,323,Maurice Harkless,ORL,22,45,9,36,15.0,0.6,0.7,0.9,2.4,5.3,3.5,4.1,12.2,0.2,0.2,1.5,0.8,'14-15
7114,323,PJ Hairston,CHA,22,45,19,26,15.3,1.1,0.9,0.6,1.1,4.7,4.6,3.8,12.4,0.3,0.2,1.4,0.8,'14-15
7115,323,Robbie Hummel,MIN,26,45,5,40,16.5,1.0,0.8,0.3,1.3,5.8,4.8,4.6,15.8,0.2,0.1,1.9,1.1,'14-15
7116,328,Chris Bosh,MIA,31,44,19,25,35.4,3.0,1.9,0.5,5.5,11.8,9.6,8.5,29.9,0.6,0.7,1.6,3.5,'14-15
7117,328,Jerome Jordan,BKN,28,44,17,27,8.7,0.3,1.1,0.2,2.1,3.3,3.1,2.5,8.0,0.3,0.3,1.3,0.7,'14-15
7118,330,Erick Green,DEN,24,43,15,28,9.5,0.8,0.2,1.0,1.0,3.7,3.1,2.9,8.4,0.0,0.1,0.6,0.3,'14-15
7119,330,George Hill,IND,29,43,26,17,29.5,2.3,1.1,1.8,5.6,7.4,7.6,6.6,22.5,0.3,0.6,2.6,3.4,'14-15
7120,330,Kostas Papanikolaou,HOU,24,43,29,14,18.5,1.0,0.7,0.5,1.6,7.2,5.4,5.5,17.5,0.3,0.3,1.7,0.7,'14-15
7121,330,Perry Jones III,OKC,23,43,23,20,14.7,0.8,0.5,0.6,2.2,5.4,4.5,4.2,13.1,0.2,0.2,1.2,0.8,'14-15
7122,330,Ronnie Price,LAL,32,43,13,30,22.8,1.2,0.4,0.9,1.5,7.1,6.6,6.0,20.4,0.1,0.2,2.7,1.2,'14-15
7123,335,Alexey Shved,NYK,26,42,10,32,18.3,1.4,1.1,2.0,3.5,6.6,4.9,5.7,15.8,0.1,0.6,1.1,2.4,'14-15
7124,335,Greg Smith,DAL,24,42,27,15,8.6,0.4,0.3,0.3,1.4,2.2,3.0,2.2,7.0,0.3,0.2,1.3,0.6,'14-15
7125,335,Jose Calderon,NYK,33,42,7,35,30.2,1.7,0.9,0.7,1.2,9.9,7.2,9.0,25.8,0.0,0.3,1.8,0.9,'14-15
7126,335,Nate Robinson,DEN,31,42,22,20,14.1,0.8,0.5,1.2,1.6,5.3,4.4,3.4,10.3,0.1,0.2,1.8,1.0,'14-15
7127,335,Nick Young,LAL,30,42,12,30,23.8,2.6,1.0,2.1,1.8,7.6,6.0,7.0,20.3,0.3,0.4,2.0,2.4,'14-15
7128,340,Archie Goodwin,PHX,20,41,16,25,13.0,1.1,0.7,1.3,3.0,4.3,4.0,4.8,13.0,0.2,0.5,1.3,1.8,'14-15
7129,340,Brandon Jennings,DET,25,41,17,24,28.6,3.0,1.2,2.7,4.9,8.8,8.4,6.8,26.4,0.1,0.7,1.6,3.1,'14-15
7130,340,Dwight Howard,HOU,29,41,29,12,29.8,2.2,3.0,1.0,12.1,12.7,7.5,9.7,25.6,1.3,0.9,3.3,5.6,'14-15
7131,340,Furkan Aldemir,PHI,23,41,9,32,13.2,0.3,1.3,0.1,1.7,5.7,3.5,4.2,11.2,0.4,0.2,2.3,0.9,'14-15
7132,340,Justin Hamilton,MIN,25,41,6,35,17.4,0.7,1.0,0.4,3.0,6.5,6.9,4.9,17.0,0.7,0.3,1.7,1.4,'14-15
7133,345,Andrew Nicholson,ORL,25,40,14,26,12.3,0.8,0.5,0.1,1.9,3.5,3.2,2.4,9.2,0.3,0.1,1.3,0.9,'14-15
7134,345,Carmelo Anthony,NYK,31,40,10,30,35.7,3.5,3.7,2.2,7.0,10.7,9.7,8.6,28.7,0.4,0.9,2.2,5.1,'14-15
7135,345,Jrue Holiday,NOP,25,40,20,20,32.6,1.5,1.3,1.2,6.8,9.4,8.0,8.4,31.2,0.6,0.8,2.8,1.8,'14-15
7136,345,Mike Muscala,ATL,23,40,26,14,12.6,0.9,1.0,0.6,2.5,4.6,3.5,2.8,9.8,0.5,0.2,1.3,0.8,'14-15
7137,345,Mirza Teletovic,BKN,29,40,16,24,22.3,1.2,1.2,1.1,2.4,6.6,6.5,6.0,19.2,0.4,0.3,1.9,1.3,'14-15
7138,345,T.J. Warren,PHX,21,40,17,23,15.4,1.6,1.4,0.8,4.9,5.3,4.4,5.2,15.0,0.2,0.2,1.3,0.6,'14-15
7139,351,Cleanthony Early,NYK,24,39,6,33,16.6,1.2,0.9,0.7,2.2,6.3,4.0,3.6,13.4,0.3,0.4,1.5,1.1,'14-15
7140,351,Kevin Martin,MIN,32,39,11,28,33.4,3.9,1.5,2.8,3.6,11.9,11.4,9.9,35.3,0.0,0.6,1.9,3.2,'14-15
7141,353,Darius Morris,BKN,24,38,14,24,7.9,0.3,0.3,0.4,1.3,2.6,2.2,2.2,7.3,0.0,0.1,0.5,0.4,'14-15
7142,353,Jeremy Evans,UTA,27,38,19,19,7.0,0.5,0.5,0.4,1.5,2.7,2.0,1.5,5.4,0.3,0.1,0.8,0.7,'14-15
7143,353,Shabazz Muhammad,MIN,22,38,6,32,22.8,2.4,2.8,2.1,7.6,9.3,7.1,7.8,23.5,0.2,0.9,1.3,3.2,'14-15
7144,356,Jeff Withey,NOP,25,37,17,20,7.0,0.6,0.3,0.3,1.5,2.6,2.1,2.2,7.1,0.5,0.4,0.7,1.0,'14-15
7145,357,Doug McDermott,CHI,23,36,23,13,8.9,0.4,0.2,0.5,1.4,3.4,2.6,2.0,8.1,0.0,0.2,0.8,0.5,'14-15
7146,357,Elton Brand,ATL,36,36,25,11,13.5,0.6,0.6,0.1,1.2,4.6,4.7,3.3,9.8,0.7,0.1,1.5,1.0,'14-15
7147,357,Jordan Farmar,LAC,28,36,23,13,14.7,0.7,0.3,0.1,0.6,4.5,3.3,3.6,12.2,0.1,0.1,1.4,0.7,'14-15
7148,357,Reggie Bullock,PHX,24,36,19,17,9.4,0.6,0.2,0.6,0.4,2.3,2.0,1.9,7.8,0.1,0.1,0.5,0.2,'14-15
7149,361,Glenn Robinson III,PHI,21,35,2,33,7.5,0.4,0.3,0.4,0.9,2.4,2.5,1.7,7.1,0.0,0.1,0.4,0.5,'14-15
7150,361,Kobe Bryant,LAL,36,35,10,25,34.5,3.2,1.8,2.8,5.5,11.9,10.2,11.5,35.1,0.2,0.8,1.9,5.1,'14-15
7151,361,Steve Novak,OKC,32,35,12,23,5.6,0.2,0.3,0.4,0.0,2.3,2.0,1.5,5.4,0.1,0.1,0.7,0.1,'14-15
7152,364,Austin Daye,ATL,27,34,17,17,10.1,0.6,0.5,0.2,0.6,3.6,2.5,3.3,8.6,0.1,0.1,1.1,0.2,'14-15
7153,364,Johnny O'Bryant III,MIL,22,34,17,17,10.8,0.6,0.6,0.1,1.4,4.8,3.0,3.1,8.9,0.1,0.3,1.3,0.7,'14-15
7154,364,Spencer Dinwiddie,DET,22,34,12,22,13.4,0.9,0.4,0.4,1.5,4.0,4.1,2.7,11.7,0.2,0.2,1.6,1.1,'14-15
7155,367,Brandon Rush,GSW,29,33,27,6,8.2,0.1,0.2,0.1,0.3,3.5,2.2,4.8,9.2,0.4,0.1,0.8,0.2,'14-15
7156,367,Dahntay Jones,LAC,34,33,23,10,3.7,0.2,0.1,0.2,0.3,1.4,1.5,1.3,3.0,0.0,0.0,0.7,0.3,'14-15
7157,367,Ekpe Udoh,LAC,28,33,24,9,3.9,0.2,0.1,0.1,0.5,1.5,1.3,1.2,3.4,0.2,0.1,0.6,0.2,'14-15
7158,367,Kyle Anderson,SAS,21,33,22,11,10.9,0.3,0.2,0.1,1.2,3.9,2.8,3.7,9.2,0.2,0.2,0.8,0.4,'14-15
